PGF_01338801	PGF_01338801	pgfam	hypothetical protein
PGF_01338802	PGF_01338802	pgfam	hypothetical protein
PGF_01338803	PGF_01338803	pgfam	hypothetical protein
PGF_01338806	PGF_01338806	pgfam	hypothetical protein
PGF_01338807	PGF_01338807	pgfam	hypothetical protein
PGF_01338808	PGF_01338808	pgfam	hypothetical protein
PGF_01338809	PGF_01338809	pgfam	hypothetical protein
PGF_01338810	PGF_01338810	pgfam	hypothetical protein
PGF_01338811	PGF_01338811	pgfam	hypothetical protein
PGF_01338813	PGF_01338813	pgfam	hypothetical protein
PGF_01338814	PGF_01338814	pgfam	hypothetical protein
PGF_01338815	PGF_01338815	pgfam	hypothetical protein
PGF_01338816	PGF_01338816	pgfam	hypothetical protein
PGF_01338817	PGF_01338817	pgfam	hypothetical protein
PGF_01338818	PGF_01338818	pgfam	hypothetical protein
PGF_01338819	PGF_01338819	pgfam	hypothetical protein
PGF_01338820	PGF_01338820	pgfam	hypothetical protein
PGF_01338821	PGF_01338821	pgfam	hypothetical protein
PGF_01338822	PGF_01338822	pgfam	hypothetical protein
PGF_01338823	PGF_01338823	pgfam	hypothetical protein
PGF_01338824	PGF_01338824	pgfam	hypothetical protein
PGF_01338825	PGF_01338825	pgfam	hypothetical protein
PGF_01338828	PGF_01338828	pgfam	hypothetical protein
PGF_01338829	PGF_01338829	pgfam	hypothetical protein
PGF_01338831	PGF_01338831	pgfam	hypothetical protein
PGF_01338832	PGF_01338832	pgfam	hypothetical protein
PGF_01338833	PGF_01338833	pgfam	hypothetical protein
PGF_01338834	PGF_01338834	pgfam	hypothetical protein
PGF_01338835	PGF_01338835	pgfam	hypothetical protein
PGF_01338836	PGF_01338836	pgfam	hypothetical protein
PGF_01338837	PGF_01338837	pgfam	hypothetical protein
PGF_01338839	PGF_01338839	pgfam	hypothetical protein
PGF_01338840	PGF_01338840	pgfam	hypothetical protein
PGF_01338841	PGF_01338841	pgfam	hypothetical protein
PGF_01338842	PGF_01338842	pgfam	hypothetical protein
PGF_01338843	PGF_01338843	pgfam	hypothetical protein
PGF_01338844	PGF_01338844	pgfam	hypothetical protein
PGF_01338845	PGF_01338845	pgfam	hypothetical protein
PGF_01338846	PGF_01338846	pgfam	hypothetical protein
PGF_01338847	PGF_01338847	pgfam	hypothetical protein
PGF_01338848	PGF_01338848	pgfam	hypothetical protein
PGF_01338849	PGF_01338849	pgfam	hypothetical protein
PGF_01338850	PGF_01338850	pgfam	hypothetical protein
PGF_01338851	PGF_01338851	pgfam	hypothetical protein
PGF_01338852	PGF_01338852	pgfam	hypothetical protein
PGF_01338853	PGF_01338853	pgfam	hypothetical protein
PGF_01338854	PGF_01338854	pgfam	hypothetical protein
PGF_01338855	PGF_01338855	pgfam	hypothetical protein
PGF_01338856	PGF_01338856	pgfam	hypothetical protein
PGF_01338857	PGF_01338857	pgfam	hypothetical protein
PGF_01338858	PGF_01338858	pgfam	hypothetical protein
PGF_01338859	PGF_01338859	pgfam	hypothetical protein
PGF_01338860	PGF_01338860	pgfam	hypothetical protein
PGF_01338861	PGF_01338861	pgfam	hypothetical protein
PGF_01338862	PGF_01338862	pgfam	hypothetical protein
PGF_01338863	PGF_01338863	pgfam	hypothetical protein
PGF_01338865	PGF_01338865	pgfam	hypothetical protein
PGF_01338866	PGF_01338866	pgfam	hypothetical protein
PGF_01338867	PGF_01338867	pgfam	hypothetical protein
PGF_01338868	PGF_01338868	pgfam	hypothetical protein
PGF_01338869	PGF_01338869	pgfam	hypothetical protein
PGF_01338871	PGF_01338871	pgfam	hypothetical protein
PGF_01338872	PGF_01338872	pgfam	hypothetical protein
PGF_01338873	PGF_01338873	pgfam	hypothetical protein
PGF_01338874	PGF_01338874	pgfam	hypothetical protein
PGF_01338875	PGF_01338875	pgfam	hypothetical protein
PGF_01338876	PGF_01338876	pgfam	hypothetical protein
PGF_01338877	PGF_01338877	pgfam	hypothetical protein
PGF_01338878	PGF_01338878	pgfam	hypothetical protein
PGF_01338879	PGF_01338879	pgfam	hypothetical protein
PGF_01338880	PGF_01338880	pgfam	hypothetical protein
PGF_01338881	PGF_01338881	pgfam	hypothetical protein
PGF_01338882	PGF_01338882	pgfam	hypothetical protein
PGF_01338883	PGF_01338883	pgfam	hypothetical protein
PGF_01338884	PGF_01338884	pgfam	hypothetical protein
PGF_01338885	PGF_01338885	pgfam	hypothetical protein
PGF_01338886	PGF_01338886	pgfam	hypothetical protein
PGF_01338887	PGF_01338887	pgfam	hypothetical protein
PGF_01338888	PGF_01338888	pgfam	hypothetical protein
PGF_01338889	PGF_01338889	pgfam	hypothetical protein
PGF_01338890	PGF_01338890	pgfam	hypothetical protein
PGF_01338892	PGF_01338892	pgfam	hypothetical protein
PGF_01338894	PGF_01338894	pgfam	hypothetical protein
PGF_01338895	PGF_01338895	pgfam	hypothetical protein
PGF_01338896	PGF_01338896	pgfam	hypothetical protein
PGF_01338897	PGF_01338897	pgfam	hypothetical protein
PGF_01338898	PGF_01338898	pgfam	hypothetical protein
PGF_01338900	PGF_01338900	pgfam	hypothetical protein
PGF_01338901	PGF_01338901	pgfam	hypothetical protein
PGF_01338902	PGF_01338902	pgfam	hypothetical protein
PGF_01338903	PGF_01338903	pgfam	hypothetical protein
PGF_01338904	PGF_01338904	pgfam	hypothetical protein
PGF_01338905	PGF_01338905	pgfam	hypothetical protein
PGF_01338906	PGF_01338906	pgfam	hypothetical protein
PGF_01338907	PGF_01338907	pgfam	hypothetical protein
PGF_01338908	PGF_01338908	pgfam	hypothetical protein
PGF_01338909	PGF_01338909	pgfam	hypothetical protein
PGF_01338910	PGF_01338910	pgfam	hypothetical protein
PGF_01338911	PGF_01338911	pgfam	hypothetical protein
PGF_01338912	PGF_01338912	pgfam	hypothetical protein
PGF_01338913	PGF_01338913	pgfam	hypothetical protein
PGF_01338914	PGF_01338914	pgfam	hypothetical protein
PGF_01338915	PGF_01338915	pgfam	hypothetical protein
PGF_01338917	PGF_01338917	pgfam	hypothetical protein
PGF_01338918	PGF_01338918	pgfam	hypothetical protein
PGF_01338919	PGF_01338919	pgfam	hypothetical protein
PGF_01338920	PGF_01338920	pgfam	hypothetical protein
PGF_01338921	PGF_01338921	pgfam	hypothetical protein
PGF_01338922	PGF_01338922	pgfam	hypothetical protein
PGF_01338923	PGF_01338923	pgfam	hypothetical protein
PGF_01338924	PGF_01338924	pgfam	hypothetical protein
PGF_01338925	PGF_01338925	pgfam	hypothetical protein
PGF_01338926	PGF_01338926	pgfam	hypothetical protein
PGF_01338927	PGF_01338927	pgfam	hypothetical protein
PGF_01338928	PGF_01338928	pgfam	hypothetical protein
PGF_01338929	PGF_01338929	pgfam	hypothetical protein
PGF_01338930	PGF_01338930	pgfam	hypothetical protein
PGF_01338931	PGF_01338931	pgfam	hypothetical protein
PGF_01338932	PGF_01338932	pgfam	hypothetical protein
PGF_01338933	PGF_01338933	pgfam	hypothetical protein
PGF_01338934	PGF_01338934	pgfam	hypothetical protein
PGF_01338935	PGF_01338935	pgfam	hypothetical protein
PGF_01338936	PGF_01338936	pgfam	hypothetical protein
PGF_01338937	PGF_01338937	pgfam	hypothetical protein
PGF_01338938	PGF_01338938	pgfam	hypothetical protein
PGF_01338939	PGF_01338939	pgfam	hypothetical protein
PGF_01338940	PGF_01338940	pgfam	hypothetical protein
PGF_01338941	PGF_01338941	pgfam	hypothetical protein
PGF_01338943	PGF_01338943	pgfam	hypothetical protein
PGF_01338944	PGF_01338944	pgfam	hypothetical protein
PGF_01338945	PGF_01338945	pgfam	hypothetical protein
PGF_01338948	PGF_01338948	pgfam	hypothetical protein
PGF_01338949	PGF_01338949	pgfam	hypothetical protein
PGF_01338950	PGF_01338950	pgfam	hypothetical protein
PGF_01338951	PGF_01338951	pgfam	hypothetical protein
PGF_01338952	PGF_01338952	pgfam	hypothetical protein
PGF_01338953	PGF_01338953	pgfam	hypothetical protein
PGF_01338954	PGF_01338954	pgfam	hypothetical protein
PGF_01338955	PGF_01338955	pgfam	hypothetical protein
PGF_01338956	PGF_01338956	pgfam	hypothetical protein
PGF_01338957	PGF_01338957	pgfam	hypothetical protein
PGF_01338958	PGF_01338958	pgfam	hypothetical protein
PGF_01338959	PGF_01338959	pgfam	hypothetical protein
PGF_01338960	PGF_01338960	pgfam	hypothetical protein
PGF_01338961	PGF_01338961	pgfam	hypothetical protein
PGF_01338962	PGF_01338962	pgfam	hypothetical protein
PGF_01338963	PGF_01338963	pgfam	hypothetical protein
PGF_01338964	PGF_01338964	pgfam	hypothetical protein
PGF_01338966	PGF_01338966	pgfam	hypothetical protein
PGF_01338967	PGF_01338967	pgfam	hypothetical protein
PGF_01338969	PGF_01338969	pgfam	hypothetical protein
PGF_01338970	PGF_01338970	pgfam	hypothetical protein
PGF_01338972	PGF_01338972	pgfam	hypothetical protein
PGF_01338973	PGF_01338973	pgfam	hypothetical protein
PGF_01338974	PGF_01338974	pgfam	hypothetical protein
PGF_01338975	PGF_01338975	pgfam	hypothetical protein
PGF_01338976	PGF_01338976	pgfam	hypothetical protein
PGF_01338977	PGF_01338977	pgfam	hypothetical protein
PGF_01338978	PGF_01338978	pgfam	hypothetical protein
PGF_01338979	PGF_01338979	pgfam	hypothetical protein
PGF_01338980	PGF_01338980	pgfam	hypothetical protein
PGF_01338981	PGF_01338981	pgfam	hypothetical protein
PGF_01338982	PGF_01338982	pgfam	hypothetical protein
PGF_01338983	PGF_01338983	pgfam	hypothetical protein
PGF_01338984	PGF_01338984	pgfam	hypothetical protein
PGF_01338985	PGF_01338985	pgfam	hypothetical protein
PGF_01338986	PGF_01338986	pgfam	hypothetical protein
PGF_01338987	PGF_01338987	pgfam	hypothetical protein
PGF_01338988	PGF_01338988	pgfam	hypothetical protein
PGF_01338989	PGF_01338989	pgfam	hypothetical protein
PGF_01338990	PGF_01338990	pgfam	hypothetical protein
PGF_01338991	PGF_01338991	pgfam	hypothetical protein
PGF_01338992	PGF_01338992	pgfam	hypothetical protein
PGF_01338994	PGF_01338994	pgfam	hypothetical protein
PGF_01338995	PGF_01338995	pgfam	hypothetical protein
PGF_01338996	PGF_01338996	pgfam	hypothetical protein
PGF_01338997	PGF_01338997	pgfam	hypothetical protein
PGF_01338998	PGF_01338998	pgfam	hypothetical protein
PGF_01338999	PGF_01338999	pgfam	hypothetical protein
PGF_01339000	PGF_01339000	pgfam	hypothetical protein
PGF_01339002	PGF_01339002	pgfam	hypothetical protein
PGF_01339003	PGF_01339003	pgfam	hypothetical protein
PGF_01339004	PGF_01339004	pgfam	hypothetical protein
PGF_01339005	PGF_01339005	pgfam	hypothetical protein
PGF_01339006	PGF_01339006	pgfam	hypothetical protein
PGF_01339007	PGF_01339007	pgfam	hypothetical protein
PGF_01339008	PGF_01339008	pgfam	hypothetical protein
PGF_01339009	PGF_01339009	pgfam	hypothetical protein
PGF_01339010	PGF_01339010	pgfam	hypothetical protein
PGF_01339011	PGF_01339011	pgfam	hypothetical protein
PGF_01339012	PGF_01339012	pgfam	hypothetical protein
PGF_01339013	PGF_01339013	pgfam	hypothetical protein
PGF_01339014	PGF_01339014	pgfam	hypothetical protein
PGF_01339015	PGF_01339015	pgfam	hypothetical protein
PGF_01339016	PGF_01339016	pgfam	hypothetical protein
PGF_01339018	PGF_01339018	pgfam	hypothetical protein
PGF_01339019	PGF_01339019	pgfam	hypothetical protein
PGF_01339021	PGF_01339021	pgfam	hypothetical protein
PGF_01339022	PGF_01339022	pgfam	hypothetical protein
PGF_01339023	PGF_01339023	pgfam	hypothetical protein
PGF_01339024	PGF_01339024	pgfam	hypothetical protein
PGF_01339025	PGF_01339025	pgfam	hypothetical protein
PGF_01339026	PGF_01339026	pgfam	hypothetical protein
PGF_01339027	PGF_01339027	pgfam	hypothetical protein
PGF_01339029	PGF_01339029	pgfam	hypothetical protein
PGF_01339030	PGF_01339030	pgfam	hypothetical protein
PGF_01339031	PGF_01339031	pgfam	hypothetical protein
PGF_01339032	PGF_01339032	pgfam	hypothetical protein
PGF_01339034	PGF_01339034	pgfam	hypothetical protein
PGF_01339036	PGF_01339036	pgfam	hypothetical protein
PGF_01339037	PGF_01339037	pgfam	hypothetical protein
PGF_01339038	PGF_01339038	pgfam	hypothetical protein
PGF_01339039	PGF_01339039	pgfam	hypothetical protein
PGF_01339041	PGF_01339041	pgfam	hypothetical protein
PGF_01339042	PGF_01339042	pgfam	hypothetical protein
PGF_01339043	PGF_01339043	pgfam	hypothetical protein
PGF_01339044	PGF_01339044	pgfam	hypothetical protein
PGF_01339045	PGF_01339045	pgfam	hypothetical protein
PGF_01339047	PGF_01339047	pgfam	hypothetical protein
PGF_01339048	PGF_01339048	pgfam	hypothetical protein
PGF_01339049	PGF_01339049	pgfam	hypothetical protein
PGF_01339050	PGF_01339050	pgfam	hypothetical protein
PGF_01339051	PGF_01339051	pgfam	hypothetical protein
PGF_01339052	PGF_01339052	pgfam	hypothetical protein
PGF_01339053	PGF_01339053	pgfam	hypothetical protein
PGF_01339054	PGF_01339054	pgfam	hypothetical protein
PGF_01339055	PGF_01339055	pgfam	hypothetical protein
PGF_01339056	PGF_01339056	pgfam	hypothetical protein
PGF_01339057	PGF_01339057	pgfam	hypothetical protein
PGF_01339058	PGF_01339058	pgfam	hypothetical protein
PGF_01339059	PGF_01339059	pgfam	hypothetical protein
PGF_01339060	PGF_01339060	pgfam	hypothetical protein
PGF_01339061	PGF_01339061	pgfam	hypothetical protein
PGF_01339062	PGF_01339062	pgfam	hypothetical protein
PGF_01339063	PGF_01339063	pgfam	hypothetical protein
PGF_01339064	PGF_01339064	pgfam	hypothetical protein
PGF_01339065	PGF_01339065	pgfam	hypothetical protein
PGF_01339066	PGF_01339066	pgfam	hypothetical protein
PGF_01339067	PGF_01339067	pgfam	hypothetical protein
PGF_01339068	PGF_01339068	pgfam	hypothetical protein
PGF_01339069	PGF_01339069	pgfam	hypothetical protein
PGF_01339070	PGF_01339070	pgfam	hypothetical protein
PGF_01339071	PGF_01339071	pgfam	hypothetical protein
PGF_01339072	PGF_01339072	pgfam	hypothetical protein
PGF_01339073	PGF_01339073	pgfam	hypothetical protein
PGF_01339074	PGF_01339074	pgfam	hypothetical protein
PGF_01339075	PGF_01339075	pgfam	hypothetical protein
PGF_01339076	PGF_01339076	pgfam	hypothetical protein
PGF_01339077	PGF_01339077	pgfam	hypothetical protein
PGF_01339079	PGF_01339079	pgfam	hypothetical protein
PGF_01339081	PGF_01339081	pgfam	hypothetical protein
PGF_01339083	PGF_01339083	pgfam	hypothetical protein
PGF_01339086	PGF_01339086	pgfam	hypothetical protein
PGF_01339087	PGF_01339087	pgfam	hypothetical protein
PGF_01339088	PGF_01339088	pgfam	hypothetical protein
PGF_01339089	PGF_01339089	pgfam	hypothetical protein
PGF_01339090	PGF_01339090	pgfam	hypothetical protein
PGF_01339093	PGF_01339093	pgfam	hypothetical protein
PGF_01339094	PGF_01339094	pgfam	hypothetical protein
PGF_01339095	PGF_01339095	pgfam	hypothetical protein
PGF_01339097	PGF_01339097	pgfam	hypothetical protein
PGF_01339099	PGF_01339099	pgfam	hypothetical protein
PGF_01339100	PGF_01339100	pgfam	hypothetical protein
PGF_01339101	PGF_01339101	pgfam	hypothetical protein
PGF_01339102	PGF_01339102	pgfam	hypothetical protein
PGF_01339103	PGF_01339103	pgfam	hypothetical protein
PGF_01339104	PGF_01339104	pgfam	hypothetical protein
PGF_01339105	PGF_01339105	pgfam	hypothetical protein
PGF_01339106	PGF_01339106	pgfam	Phage protein
PGF_01339107	PGF_01339107	pgfam	hypothetical protein
PGF_01339110	PGF_01339110	pgfam	hypothetical protein
PGF_01339111	PGF_01339111	pgfam	hypothetical protein
PGF_01339112	PGF_01339112	pgfam	hypothetical protein
PGF_01339113	PGF_01339113	pgfam	hypothetical protein
PGF_01339114	PGF_01339114	pgfam	hypothetical protein
PGF_01339115	PGF_01339115	pgfam	hypothetical protein
PGF_01339116	PGF_01339116	pgfam	hypothetical protein
PGF_01339118	PGF_01339118	pgfam	hypothetical protein
PGF_01339119	PGF_01339119	pgfam	hypothetical protein
PGF_01339120	PGF_01339120	pgfam	hypothetical protein
PGF_01339121	PGF_01339121	pgfam	hypothetical protein
PGF_01339122	PGF_01339122	pgfam	hypothetical protein
PGF_01339123	PGF_01339123	pgfam	hypothetical protein
PGF_01339124	PGF_01339124	pgfam	hypothetical protein
PGF_01339125	PGF_01339125	pgfam	hypothetical protein
PGF_01339126	PGF_01339126	pgfam	hypothetical protein
PGF_01339127	PGF_01339127	pgfam	hypothetical protein
PGF_01339128	PGF_01339128	pgfam	hypothetical protein
PGF_01339130	PGF_01339130	pgfam	hypothetical protein
PGF_01339131	PGF_01339131	pgfam	hypothetical protein
PGF_01339132	PGF_01339132	pgfam	hypothetical protein
PGF_01339133	PGF_01339133	pgfam	hypothetical protein
PGF_01339134	PGF_01339134	pgfam	hypothetical protein
PGF_01339135	PGF_01339135	pgfam	hypothetical protein
PGF_01339136	PGF_01339136	pgfam	hypothetical protein
PGF_01339137	PGF_01339137	pgfam	hypothetical protein
PGF_01339138	PGF_01339138	pgfam	hypothetical protein
PGF_01339139	PGF_01339139	pgfam	hypothetical protein
PGF_01339140	PGF_01339140	pgfam	hypothetical protein
PGF_01339141	PGF_01339141	pgfam	hypothetical protein
PGF_01339142	PGF_01339142	pgfam	hypothetical protein
PGF_01339143	PGF_01339143	pgfam	hypothetical protein
PGF_01339144	PGF_01339144	pgfam	hypothetical protein
PGF_01339145	PGF_01339145	pgfam	hypothetical protein
PGF_01339146	PGF_01339146	pgfam	hypothetical protein
PGF_01339148	PGF_01339148	pgfam	hypothetical protein
PGF_01339149	PGF_01339149	pgfam	hypothetical protein
PGF_01339150	PGF_01339150	pgfam	hypothetical protein
PGF_01339151	PGF_01339151	pgfam	hypothetical protein
PGF_01339153	PGF_01339153	pgfam	hypothetical protein
PGF_01339154	PGF_01339154	pgfam	hypothetical protein
PGF_01339155	PGF_01339155	pgfam	hypothetical protein
PGF_01339156	PGF_01339156	pgfam	hypothetical protein
PGF_01339157	PGF_01339157	pgfam	hypothetical protein
PGF_01339158	PGF_01339158	pgfam	hypothetical protein
PGF_01339159	PGF_01339159	pgfam	hypothetical protein
PGF_01339160	PGF_01339160	pgfam	hypothetical protein
PGF_01339161	PGF_01339161	pgfam	hypothetical protein
PGF_01339162	PGF_01339162	pgfam	hypothetical protein
PGF_01339163	PGF_01339163	pgfam	hypothetical protein
PGF_01339164	PGF_01339164	pgfam	hypothetical protein
PGF_01339165	PGF_01339165	pgfam	hypothetical protein
PGF_01339166	PGF_01339166	pgfam	hypothetical protein
PGF_01339167	PGF_01339167	pgfam	hypothetical protein
PGF_01339168	PGF_01339168	pgfam	hypothetical protein
PGF_01339170	PGF_01339170	pgfam	hypothetical protein
PGF_01339171	PGF_01339171	pgfam	hypothetical protein
PGF_01339172	PGF_01339172	pgfam	hypothetical protein
PGF_01339173	PGF_01339173	pgfam	hypothetical protein
PGF_01339174	PGF_01339174	pgfam	hypothetical protein
PGF_01339175	PGF_01339175	pgfam	hypothetical protein
PGF_01339176	PGF_01339176	pgfam	hypothetical protein
PGF_01339177	PGF_01339177	pgfam	hypothetical protein
PGF_01339178	PGF_01339178	pgfam	hypothetical protein
PGF_01339179	PGF_01339179	pgfam	hypothetical protein
PGF_01339180	PGF_01339180	pgfam	hypothetical protein
PGF_01339181	PGF_01339181	pgfam	hypothetical protein
PGF_01339182	PGF_01339182	pgfam	hypothetical protein
PGF_01339183	PGF_01339183	pgfam	hypothetical protein
PGF_01339185	PGF_01339185	pgfam	hypothetical protein
PGF_01339186	PGF_01339186	pgfam	hypothetical protein
PGF_01339189	PGF_01339189	pgfam	hypothetical protein
PGF_01339190	PGF_01339190	pgfam	hypothetical protein
PGF_01339191	PGF_01339191	pgfam	hypothetical protein
PGF_01339192	PGF_01339192	pgfam	hypothetical protein
PGF_01339193	PGF_01339193	pgfam	hypothetical protein
PGF_01339194	PGF_01339194	pgfam	hypothetical protein
PGF_01339195	PGF_01339195	pgfam	hypothetical protein
PGF_01339196	PGF_01339196	pgfam	hypothetical protein
PGF_01339197	PGF_01339197	pgfam	hypothetical protein
PGF_01339198	PGF_01339198	pgfam	hypothetical protein
PGF_01339200	PGF_01339200	pgfam	hypothetical protein
PGF_01339201	PGF_01339201	pgfam	hypothetical protein
PGF_01339202	PGF_01339202	pgfam	hypothetical protein
PGF_01339203	PGF_01339203	pgfam	hypothetical protein
PGF_01339204	PGF_01339204	pgfam	hypothetical protein
PGF_01339205	PGF_01339205	pgfam	hypothetical protein
PGF_01339206	PGF_01339206	pgfam	hypothetical protein
PGF_01339207	PGF_01339207	pgfam	hypothetical protein
PGF_01339208	PGF_01339208	pgfam	hypothetical protein
PGF_01339209	PGF_01339209	pgfam	hypothetical protein
PGF_01339210	PGF_01339210	pgfam	hypothetical protein
PGF_01339211	PGF_01339211	pgfam	hypothetical protein
PGF_01339212	PGF_01339212	pgfam	hypothetical protein
PGF_01339214	PGF_01339214	pgfam	hypothetical protein
PGF_01339215	PGF_01339215	pgfam	hypothetical protein
PGF_01339218	PGF_01339218	pgfam	hypothetical protein
PGF_01339220	PGF_01339220	pgfam	hypothetical protein
PGF_01339221	PGF_01339221	pgfam	hypothetical protein
PGF_01339222	PGF_01339222	pgfam	hypothetical protein
PGF_01339224	PGF_01339224	pgfam	hypothetical protein
PGF_01339225	PGF_01339225	pgfam	hypothetical protein
PGF_01339226	PGF_01339226	pgfam	hypothetical protein
PGF_01339227	PGF_01339227	pgfam	hypothetical protein
PGF_01339228	PGF_01339228	pgfam	hypothetical protein
PGF_01339229	PGF_01339229	pgfam	hypothetical protein
PGF_01339230	PGF_01339230	pgfam	hypothetical protein
PGF_01339231	PGF_01339231	pgfam	hypothetical protein
PGF_01339233	PGF_01339233	pgfam	hypothetical protein
PGF_01339234	PGF_01339234	pgfam	hypothetical protein
PGF_01339235	PGF_01339235	pgfam	hypothetical protein
PGF_01339236	PGF_01339236	pgfam	hypothetical protein
PGF_01339238	PGF_01339238	pgfam	hypothetical protein
PGF_01339240	PGF_01339240	pgfam	hypothetical protein
PGF_01339242	PGF_01339242	pgfam	hypothetical protein
PGF_01339243	PGF_01339243	pgfam	hypothetical protein
PGF_01339244	PGF_01339244	pgfam	hypothetical protein
PGF_01339247	PGF_01339247	pgfam	hypothetical protein
PGF_01339248	PGF_01339248	pgfam	hypothetical protein
PGF_01339249	PGF_01339249	pgfam	hypothetical protein
PGF_01339251	PGF_01339251	pgfam	hypothetical protein
PGF_01339252	PGF_01339252	pgfam	hypothetical protein
PGF_01339253	PGF_01339253	pgfam	hypothetical protein
PGF_01339254	PGF_01339254	pgfam	hypothetical protein
PGF_01339255	PGF_01339255	pgfam	hypothetical protein
PGF_01339256	PGF_01339256	pgfam	hypothetical protein
PGF_01339257	PGF_01339257	pgfam	hypothetical protein
PGF_01339259	PGF_01339259	pgfam	hypothetical protein
PGF_01339260	PGF_01339260	pgfam	hypothetical protein
PGF_01339261	PGF_01339261	pgfam	hypothetical protein
PGF_01339262	PGF_01339262	pgfam	hypothetical protein
PGF_01339263	PGF_01339263	pgfam	hypothetical protein
PGF_01339264	PGF_01339264	pgfam	hypothetical protein
PGF_01339265	PGF_01339265	pgfam	hypothetical protein
PGF_01339266	PGF_01339266	pgfam	hypothetical protein
PGF_01339268	PGF_01339268	pgfam	hypothetical protein
PGF_01339269	PGF_01339269	pgfam	hypothetical protein
PGF_01339270	PGF_01339270	pgfam	hypothetical protein
PGF_01339271	PGF_01339271	pgfam	hypothetical protein
PGF_01339272	PGF_01339272	pgfam	hypothetical protein
PGF_01339273	PGF_01339273	pgfam	hypothetical protein
PGF_01339274	PGF_01339274	pgfam	hypothetical protein
PGF_01339276	PGF_01339276	pgfam	hypothetical protein
PGF_01339277	PGF_01339277	pgfam	hypothetical protein
PGF_01339278	PGF_01339278	pgfam	hypothetical protein
PGF_01339279	PGF_01339279	pgfam	hypothetical protein
PGF_01339280	PGF_01339280	pgfam	hypothetical protein
PGF_01339282	PGF_01339282	pgfam	hypothetical protein
PGF_01339283	PGF_01339283	pgfam	hypothetical protein
PGF_01339284	PGF_01339284	pgfam	hypothetical protein
PGF_01339285	PGF_01339285	pgfam	hypothetical protein
PGF_01339286	PGF_01339286	pgfam	hypothetical protein
PGF_01339287	PGF_01339287	pgfam	hypothetical protein
PGF_01339288	PGF_01339288	pgfam	hypothetical protein
PGF_01339289	PGF_01339289	pgfam	hypothetical protein
PGF_01339290	PGF_01339290	pgfam	hypothetical protein
PGF_01339291	PGF_01339291	pgfam	hypothetical protein
PGF_01339293	PGF_01339293	pgfam	hypothetical protein
PGF_01339294	PGF_01339294	pgfam	hypothetical protein
PGF_01339295	PGF_01339295	pgfam	hypothetical protein
PGF_01339296	PGF_01339296	pgfam	hypothetical protein
PGF_01339297	PGF_01339297	pgfam	hypothetical protein
PGF_01339299	PGF_01339299	pgfam	hypothetical protein
PGF_01339300	PGF_01339300	pgfam	hypothetical protein
PGF_01339301	PGF_01339301	pgfam	hypothetical protein
PGF_01339303	PGF_01339303	pgfam	hypothetical protein
PGF_01339304	PGF_01339304	pgfam	hypothetical protein
PGF_01339306	PGF_01339306	pgfam	hypothetical protein
PGF_01339307	PGF_01339307	pgfam	hypothetical protein
PGF_01339308	PGF_01339308	pgfam	hypothetical protein
PGF_01339309	PGF_01339309	pgfam	hypothetical protein
PGF_01339310	PGF_01339310	pgfam	hypothetical protein
PGF_01339311	PGF_01339311	pgfam	hypothetical protein
PGF_01339312	PGF_01339312	pgfam	hypothetical protein
PGF_01339314	PGF_01339314	pgfam	hypothetical protein
PGF_01339315	PGF_01339315	pgfam	hypothetical protein
PGF_01339316	PGF_01339316	pgfam	hypothetical protein
PGF_01339317	PGF_01339317	pgfam	hypothetical protein
PGF_01339318	PGF_01339318	pgfam	hypothetical protein
PGF_01339319	PGF_01339319	pgfam	hypothetical protein
PGF_01339320	PGF_01339320	pgfam	hypothetical protein
PGF_01339322	PGF_01339322	pgfam	hypothetical protein
PGF_01339323	PGF_01339323	pgfam	hypothetical protein
PGF_01339324	PGF_01339324	pgfam	hypothetical protein
PGF_01339326	PGF_01339326	pgfam	hypothetical protein
PGF_01339329	PGF_01339329	pgfam	hypothetical protein
PGF_01339330	PGF_01339330	pgfam	hypothetical protein
PGF_01339331	PGF_01339331	pgfam	hypothetical protein
PGF_01339332	PGF_01339332	pgfam	hypothetical protein
PGF_01339333	PGF_01339333	pgfam	hypothetical protein
PGF_01339334	PGF_01339334	pgfam	hypothetical protein
PGF_01339335	PGF_01339335	pgfam	hypothetical protein
PGF_01339336	PGF_01339336	pgfam	hypothetical protein
PGF_01339337	PGF_01339337	pgfam	hypothetical protein
PGF_01339338	PGF_01339338	pgfam	hypothetical protein
PGF_01339339	PGF_01339339	pgfam	hypothetical protein
PGF_01339340	PGF_01339340	pgfam	hypothetical protein
PGF_01339342	PGF_01339342	pgfam	hypothetical protein
PGF_01339343	PGF_01339343	pgfam	hypothetical protein
PGF_01339344	PGF_01339344	pgfam	hypothetical protein
PGF_01339345	PGF_01339345	pgfam	hypothetical protein
PGF_01339346	PGF_01339346	pgfam	hypothetical protein
PGF_01339347	PGF_01339347	pgfam	hypothetical protein
PGF_01339348	PGF_01339348	pgfam	hypothetical protein
PGF_01339349	PGF_01339349	pgfam	hypothetical protein
PGF_01339350	PGF_01339350	pgfam	hypothetical protein
PGF_01339351	PGF_01339351	pgfam	hypothetical protein
PGF_01339352	PGF_01339352	pgfam	hypothetical protein
PGF_01339353	PGF_01339353	pgfam	hypothetical protein
PGF_01339354	PGF_01339354	pgfam	hypothetical protein
PGF_01339357	PGF_01339357	pgfam	hypothetical protein
PGF_01339358	PGF_01339358	pgfam	hypothetical protein
